customer_id,transaction_date,amount
CUST0013,2026-08-03,1158.46
CUST0047,2026-07-28,2733.96
CUST0119,2026-08-13,825.12
CUST0088,2026-08-12,2716.65
CUST0088,2026-07-28,2948.96
CUST0224,2026-02-14,1085.39
CUST0197,2026-05-16,1133.82
CUST0047,2026-07-31,2358.4
CUST0113,2026-08-04,826.63
CUST0110,2026-08-14,1864.97
CUST0030,2026-07-30,2779.06
CUST0074,2026-07-28,2751.23
CUST0070,2026-07-27,1690.56
CUST0029,2026-08-04,1052.64
CUST0158,2026-03-04,833.56
CUST0196,2026-04-20,417.45
CUST0045,2026-08-10,2170.46
CUST0157,2026-04-01,707.62
CUST0054,2026-07-29,2189.43
CUST0062,2026-07-30,2048.09
CUST0186,2026-04-13,499.11
CUST0051,2026-08-08,821.5
CUST0358,2026-08-02,202.9
CUST0010,2026-07-29,2024.96
CUST0231,2026-05-15,466.01
CUST0048,2026-08-14,2194.81
CUST0026,2026-08-02,1817.58
CUST0030,2026-08-11,1243.58
CUST0349,2026-08-15,196.58
CUST0082,2026-07-31,1812.36
CUST0133,2026-03-11,560.27
CUST0427,2026-04-04,245.73
CUST0053,2026-07-28,1155.68
CUST0077,2026-08-11,2075.96
CUST0153,2026-01-31,304.81
CUST0149,2026-05-05,889.24
CUST0255,2026-08-08,141.2
CUST0117,2026-08-07,800.03
CUST0362,2026-08-01,101.92
CUST0119,2026-07-27,2952.76
CUST0242,2026-04-06,725.72
CUST0083,2026-08-06,2951.74
CUST0035,2026-07-30,1681.68
CUST0117,2026-08-11,1662.01
CUST0091,2026-08-14,1840.37
CUST0163,2026-04-12,906.59
CUST0481,2026-04-16,374.42
CUST0219,2026-03-26,1016.86
CUST0113,2026-08-08,2500.8
CUST0082,2026-08-10,1297.52
CUST0206,2026-04-29,413.36
CUST0027,2026-08-01,867.04
CUST0016,2026-07-30,917.67
CUST0120,2026-07-28,1903.33
CUST0158,2026-05-15,875.13
CUST0241,2026-03-02,834.4
CUST0418,2026-05-26,198.73
CUST0119,2026-08-07,1229.53
CUST0147,2026-05-10,829.65
CUST0127,2026-05-12,1179.31
CUST0242,2026-05-12,597.5
CUST0062,2026-08-12,1364.91
CUST0080,2026-07-27,2565.82
CUST0170,2026-03-10,457.61
CUST0021,2026-08-15,2510.73
CUST0203,2026-04-11,373.82
CUST0065,2026-07-29,2296.29
CUST0008,2026-08-04,2028.25
CUST0112,2026-07-29,2105.83
CUST0205,2026-02-26,1100.92
CUST0012,2026-08-03,1415.85
CUST0008,2026-08-12,2776.82
CUST0207,2026-04-10,429.06
CUST0114,2026-08-03,1060.71
CUST0491,2026-04-08,312.04
CUST0197,2026-03-04,678.0
CUST0186,2026-03-07,1027.57
CUST0202,2026-05-09,791.02
CUST0173,2026-04-04,322.47
CUST0164,2026-02-05,1002.5
CUST0204,2026-04-13,820.03
CUST0218,2026-03-10,820.64
CUST0248,2026-02-22,1141.09
CUST0137,2026-02-03,1076.68
CUST0022,2026-08-04,2034.06
CUST0053,2026-08-11,2991.93
CUST0005,2026-08-04,1353.92
CUST0163,2026-04-09,629.04
CUST0206,2026-03-04,1062.2
CUST0247,2026-05-05,317.05
CUST0434,2026-03-31,265.82
CUST0036,2026-08-12,2877.7
CUST0199,2026-04-20,345.5
CUST0114,2026-07-27,2062.45
CUST0174,2026-04-21,456.15
CUST0114,2026-08-12,1585.46
CUST0478,2026-06-14,89.18
CUST0112,2026-07-29,2003.09
CUST0087,2026-08-13,2327.13
CUST0241,2026-02-20,519.42
CUST0291,2026-08-13,127.37
CUST0179,2026-05-03,716.15
CUST0199,2026-02-22,378.83
CUST0177,2026-03-11,615.37
CUST0030,2026-08-10,1532.19
CUST0056,2026-08-15,1068.64
CUST0184,2026-03-16,919.89
CUST0196,2026-02-02,478.29
CUST0152,2026-03-31,580.98
CUST0007,2026-08-06,1367.47
CUST0101,2026-08-11,2547.26
CUST0224,2026-02-18,1146.45
CUST0056,2026-08-06,2272.66
CUST0061,2026-08-04,1848.73
CUST0371,2026-08-15,524.24
CUST0334,2026-08-09,575.41
CUST0260,2026-08-13,253.02
CUST0115,2026-08-07,885.65
CUST0469,2026-05-10,181.55
CUST0230,2026-04-09,844.58
CUST0011,2026-08-08,2344.33
CUST0138,2026-03-12,926.79
CUST0177,2026-03-21,944.44
CUST0201,2026-04-23,541.36
CUST0482,2026-05-24,361.65
CUST0052,2026-08-09,1241.89
CUST0062,2026-08-01,1970.97
CUST0104,2026-07-28,2225.2
CUST0209,2026-04-21,960.74
CUST0177,2026-01-28,371.05
CUST0119,2026-08-01,1914.68
CUST0220,2026-04-06,438.53
CUST0460,2026-04-20,213.41
CUST0053,2026-08-09,2253.8
CUST0152,2026-03-25,809.56
CUST0293,2026-08-09,476.42
CUST0069,2026-08-06,1265.86
CUST0107,2026-07-31,1259.54
CUST0131,2026-03-18,1086.35
CUST0068,2026-08-14,1091.55
CUST0034,2026-08-09,2946.19
CUST0198,2026-03-20,824.93
CUST0212,2026-04-30,823.08
CUST0138,2026-05-09,674.2
CUST0012,2026-08-07,2314.7
CUST0055,2026-08-02,1927.75
CUST0192,2026-03-08,1140.87
CUST0099,2026-08-03,2135.13
CUST0002,2026-08-12,1206.68
CUST0326,2026-08-05,107.19
CUST0124,2026-04-07,382.86
CUST0121,2026-04-21,670.49
CUST0045,2026-08-01,1275.91
CUST0171,2026-03-20,514.33
CUST0075,2026-08-07,1996.84
CUST0088,2026-08-09,2576.27
CUST0130,2026-02-16,769.3
CUST0078,2026-07-27,2033.45
CUST0003,2026-08-03,1110.03
CUST0144,2026-02-24,363.0
CUST0221,2026-04-05,1147.42
CUST0104,2026-08-14,960.38
CUST0003,2026-08-07,2812.91
CUST0141,2026-03-23,1052.51
CUST0434,2026-06-10,398.43
CUST0360,2026-08-06,183.11
CUST0361,2026-08-07,545.12
CUST0315,2026-08-12,503.93
CUST0244,2026-01-31,829.28
CUST0046,2026-08-08,2291.64
CUST0084,2026-08-10,2545.17
CUST0002,2026-08-14,1669.33
CUST0033,2026-07-28,2100.81
CUST0243,2026-04-03,739.36
CUST0192,2026-03-22,557.13
CUST0037,2026-08-07,1759.48
CUST0094,2026-08-15,1803.72
CUST0098,2026-08-02,868.1
CUST0221,2026-02-04,719.56
CUST0104,2026-08-08,1443.53
CUST0098,2026-08-01,1873.27
CUST0018,2026-08-15,2736.79
CUST0041,2026-08-09,881.42
CUST0039,2026-08-11,1864.26
CUST0199,2026-02-17,385.82
CUST0092,2026-07-31,1417.5
CUST0085,2026-07-31,1134.63
CUST0054,2026-08-07,1764.95
CUST0055,2026-08-14,1009.58
CUST0292,2026-08-07,152.7
CUST0137,2026-04-30,567.11
CUST0004,2026-08-14,2173.58
CUST0048,2026-08-09,1990.79
CUST0088,2026-08-08,1083.47
CUST0198,2026-04-30,1072.16
CUST0045,2026-08-13,2594.83
CUST0098,2026-08-10,2463.67
CUST0104,2026-07-30,2383.54
CUST0267,2026-08-05,579.74
CUST0277,2026-08-12,216.54
CUST0177,2026-03-21,710.06
CUST0070,2026-08-10,1371.59
CUST0383,2026-08-04,314.38
CUST0093,2026-08-04,2740.97
CUST0068,2026-07-29,2210.14
CUST0245,2026-03-06,814.91
CUST0096,2026-08-13,970.75
CUST0226,2026-03-29,776.97
CUST0431,2026-06-06,95.95
CUST0186,2026-03-25,985.7
CUST0224,2026-04-01,854.79
CUST0175,2026-05-01,489.7
CUST0085,2026-08-02,1503.27
CUST0223,2026-05-04,445.73
CUST0053,2026-08-04,1151.0
CUST0285,2026-08-14,136.68
CUST0076,2026-08-12,811.51
CUST0056,2026-07-27,2093.35
CUST0116,2026-08-12,2610.95
CUST0220,2026-04-06,1038.06
CUST0176,2026-04-11,974.48
CUST0039,2026-08-02,903.33
CUST0006,2026-08-12,977.88
CUST0298,2026-08-15,459.36
CUST0099,2026-08-12,2988.69
CUST0238,2026-04-25,315.01
CUST0068,2026-08-12,975.92
CUST0105,2026-08-10,1343.01
CUST0124,2026-05-16,558.72
CUST0365,2026-08-01,349.6
CUST0082,2026-08-06,1817.05
CUST0011,2026-07-28,1543.59
CUST0344,2026-08-05,134.52
CUST0058,2026-07-29,1337.12
CUST0025,2026-08-05,2825.92
CUST0001,2026-08-14,2388.4
CUST0070,2026-07-29,2184.46
CUST0062,2026-08-12,2610.98
CUST0055,2026-08-09,1590.31
CUST0068,2026-07-27,1905.65
CUST0035,2026-08-09,2457.14
CUST0013,2026-08-12,1181.04
CUST0012,2026-07-30,1677.41
CUST0114,2026-08-14,2985.16
CUST0034,2026-08-15,1597.27
CUST0037,2026-08-14,1598.73
CUST0170,2026-02-18,322.71
CUST0085,2026-08-15,1719.07
CUST0099,2026-07-27,868.06
CUST0202,2026-03-29,657.29
CUST0083,2026-08-08,1046.26
CUST0420,2026-05-27,252.16
CUST0167,2026-02-25,723.78
CUST0108,2026-08-01,2638.06
CUST0154,2026-04-05,908.51
CUST0075,2026-07-28,1131.49
CUST0121,2026-03-29,689.49
CUST0122,2026-05-11,869.05
CUST0080,2026-08-02,2142.5
CUST0044,2026-08-02,2121.76
CUST0183,2026-03-06,1106.13
CUST0218,2026-04-03,1002.31
CUST0346,2026-08-04,166.13
CUST0247,2026-01-29,948.14
CUST0025,2026-08-01,2181.38
CUST0143,2026-05-10,1089.62
CUST0033,2026-08-01,920.48
CUST0193,2026-05-03,735.62
CUST0449,2026-05-11,274.13
CUST0063,2026-08-07,2546.24
CUST0222,2026-03-30,908.49
CUST0183,2026-03-19,855.25
CUST0106,2026-08-06,1106.05
CUST0090,2026-08-07,2975.86
CUST0214,2026-03-25,1126.56
CUST0112,2026-07-31,1694.68
CUST0245,2026-05-12,830.69
CUST0006,2026-08-07,1505.72
CUST0105,2026-07-29,1827.33
CUST0459,2026-04-13,227.78
CUST0111,2026-08-01,933.38
CUST0058,2026-08-08,2550.12
CUST0061,2026-08-02,2213.67
CUST0126,2026-04-26,862.68
CUST0004,2026-08-09,1702.84
CUST0220,2026-02-08,1028.93
CUST0096,2026-08-11,2220.63
CUST0126,2026-04-18,912.1
CUST0250,2026-02-24,658.45
CUST0191,2026-03-13,801.34
CUST0130,2026-03-28,993.67
CUST0093,2026-08-05,898.68
CUST0008,2026-08-13,2234.31
CUST0395,2026-08-11,453.3
CUST0074,2026-07-31,2585.89
CUST0038,2026-08-05,1727.75
CUST0210,2026-04-12,457.18
CUST0075,2026-08-15,1918.39
CUST0089,2026-08-07,905.91
CUST0104,2026-08-12,1114.33
CUST0045,2026-07-30,1182.57
CUST0057,2026-07-29,1244.08
CUST0002,2026-08-02,2578.47
CUST0078,2026-07-28,1393.61
CUST0109,2026-08-04,2109.29
CUST0278,2026-08-03,249.14
CUST0022,2026-07-30,1330.39
CUST0283,2026-08-03,116.63
CUST0033,2026-08-08,1912.96
CUST0100,2026-08-08,886.81
CUST0204,2026-02-22,1001.57
CUST0050,2026-08-13,1208.01
CUST0003,2026-08-08,2657.97
CUST0101,2026-08-01,2132.66
CUST0054,2026-08-14,2114.99
CUST0071,2026-07-27,2691.04
CUST0210,2026-02-06,819.19
CUST0016,2026-08-03,2770.15
CUST0074,2026-08-01,1043.78
CUST0087,2026-08-05,2656.22
CUST0386,2026-08-14,176.57
CUST0170,2026-04-17,496.39
CUST0025,2026-08-07,1003.04
CUST0042,2026-08-13,2714.22
CUST0104,2026-08-09,1848.16
CUST0132,2026-03-08,948.51
CUST0081,2026-08-12,1493.42
CUST0216,2026-02-19,664.25
CUST0027,2026-08-11,1201.02
CUST0124,2026-01-30,712.22
CUST0011,2026-08-03,1227.4
CUST0404,2026-05-09,93.44
CUST0227,2026-03-04,1012.27
CUST0082,2026-07-31,1275.4
CUST0064,2026-08-03,2107.85
CUST0073,2026-08-05,2249.88
CUST0080,2026-08-15,2516.47
CUST0233,2026-05-08,1151.37
CUST0158,2026-02-17,661.7
CUST0011,2026-08-05,1079.53
CUST0050,2026-08-08,2496.03
CUST0050,2026-08-04,2038.05
CUST0075,2026-08-05,1392.53
CUST0218,2026-03-03,815.38
CUST0241,2026-04-27,724.57
CUST0013,2026-08-02,1001.96
CUST0292,2026-08-05,557.5
CUST0154,2026-04-28,812.54
CUST0114,2026-08-09,1617.79
CUST0401,2026-05-16,334.05
CUST0090,2026-07-30,1427.64
CUST0002,2026-08-08,2461.8
CUST0397,2026-08-07,379.87
CUST0169,2026-03-17,428.7
CUST0180,2026-05-06,1118.26
CUST0211,2026-03-09,943.25
CUST0066,2026-07-31,802.72
CUST0321,2026-08-13,480.44
CUST0070,2026-08-14,1094.37
CUST0322,2026-08-10,138.93
CUST0116,2026-08-12,1449.53
CUST0027,2026-08-12,1581.23
CUST0240,2026-03-07,442.86
CUST0483,2026-04-15,338.28
CUST0174,2026-03-22,470.23
CUST0161,2026-04-06,1144.17
CUST0029,2026-08-04,1698.74
CUST0147,2026-04-04,971.18
CUST0192,2026-04-18,977.16
CUST0241,2026-02-21,1091.64
CUST0197,2026-03-04,321.34
CUST0018,2026-08-13,1358.1
CUST0181,2026-01-28,836.47
CUST0147,2026-03-22,517.35
CUST0070,2026-08-02,1189.15
CUST0128,2026-01-28,543.73
CUST0417,2026-05-04,226.72
CUST0024,2026-08-03,1260.09
CUST0109,2026-08-05,2258.62
CUST0458,2026-04-20,95.87
CUST0344,2026-08-15,380.93
CUST0101,2026-08-05,2008.51
CUST0073,2026-07-30,2904.3
CUST0109,2026-08-07,1064.46
CUST0050,2026-08-13,868.49
CUST0162,2026-04-08,402.99
CUST0070,2026-08-13,1609.07
CUST0029,2026-08-15,2419.74
CUST0043,2026-08-06,1001.74
CUST0168,2026-02-06,759.13
CUST0151,2026-04-19,692.78
CUST0077,2026-08-02,2449.0
CUST0062,2026-08-04,1199.16
CUST0074,2026-08-07,2911.62
CUST0228,2026-04-15,810.2
CUST0447,2026-07-07,156.57
CUST0124,2026-05-15,484.8
CUST0249,2026-02-15,486.14
CUST0407,2026-07-06,97.73
CUST0185,2026-04-26,729.62
CUST0062,2026-08-05,1636.16
CUST0144,2026-04-12,1063.14
CUST0107,2026-08-07,2713.48
CUST0059,2026-08-15,2121.34
CUST0137,2026-02-06,959.16
CUST0099,2026-08-04,2627.51
CUST0183,2026-03-03,1085.8
CUST0427,2026-05-02,367.18
CUST0078,2026-08-01,2996.36
CUST0215,2026-03-25,382.89
CUST0076,2026-08-06,2027.69
CUST0161,2026-02-09,363.93
CUST0105,2026-07-29,1407.57
CUST0147,2026-03-17,440.83
CUST0244,2026-04-23,320.31
CUST0425,2026-05-21,241.56
CUST0252,2026-08-09,171.58
CUST0009,2026-07-31,1417.7
CUST0318,2026-08-10,260.2
CUST0208,2026-04-06,525.97
CUST0067,2026-07-29,1551.68
CUST0232,2026-03-28,355.84
CUST0101,2026-08-13,1241.04
CUST0075,2026-08-04,2412.16
CUST0027,2026-08-15,816.58
CUST0075,2026-08-03,1162.59
CUST0111,2026-07-30,2847.33
CUST0051,2026-08-05,1857.12
CUST0062,2026-08-06,2819.06
CUST0200,2026-03-03,558.59
CUST0180,2026-04-01,662.17
CUST0181,2026-05-03,1154.91
CUST0074,2026-08-12,1444.21
CUST0092,2026-07-30,1936.46
CUST0246,2026-03-06,844.36
CUST0123,2026-03-05,461.43
CUST0011,2026-08-14,1509.61
CUST0017,2026-08-09,2904.96
CUST0233,2026-01-28,708.85
CUST0028,2026-08-10,1675.28
CUST0300,2026-08-09,475.13
CUST0027,2026-08-03,2105.9
CUST0182,2026-03-18,1001.99
CUST0002,2026-08-01,1181.4
CUST0053,2026-08-10,2382.24
CUST0086,2026-07-31,2366.43
CUST0041,2026-07-27,2658.01
CUST0066,2026-08-04,995.29
CUST0201,2026-02-11,911.73
CUST0179,2026-01-29,702.04
CUST0001,2026-08-06,902.66
CUST0227,2026-03-21,1188.97
CUST0207,2026-03-25,842.84
CUST0405,2026-07-11,117.21
CUST0148,2026-03-17,923.12
CUST0060,2026-08-01,2186.46
CUST0099,2026-08-03,2476.18
CUST0368,2026-08-11,195.17
CUST0007,2026-07-29,2642.96
CUST0009,2026-08-02,2812.7
CUST0157,2026-04-28,916.86
CUST0225,2026-01-30,652.57
CUST0162,2026-05-03,432.55
CUST0466,2026-06-17,265.27
CUST0152,2026-03-04,624.38
CUST0125,2026-02-10,904.85
CUST0039,2026-08-05,1435.13
CUST0151,2026-02-10,819.03
CUST0096,2026-08-10,2660.33
CUST0071,2026-08-08,2583.51
CUST0083,2026-07-30,859.77
CUST0032,2026-08-12,2388.96
CUST0069,2026-08-05,2459.36
CUST0353,2026-08-05,143.54
CUST0036,2026-08-01,2385.79
CUST0176,2026-03-30,510.98
CUST0195,2026-05-13,1071.47
CUST0129,2026-03-17,846.06
CUST0199,2026-04-02,475.0
CUST0110,2026-07-27,1997.86
CUST0090,2026-07-31,1326.92
CUST0126,2026-04-03,824.63
CUST0375,2026-08-15,110.01
CUST0167,2026-03-11,674.53
CUST0062,2026-08-12,2378.8
CUST0170,2026-03-02,508.85
CUST0425,2026-06-21,241.24
CUST0093,2026-08-08,1728.02
CUST0297,2026-08-14,136.5
CUST0266,2026-08-13,536.52
CUST0078,2026-08-10,1261.65
CUST0155,2026-04-30,626.19
CUST0047,2026-08-05,1325.12
CUST0099,2026-07-28,1189.78
CUST0433,2026-05-08,215.96
CUST0233,2026-03-08,388.21
CUST0140,2026-03-12,483.88
CUST0472,2026-07-07,298.38
CUST0009,2026-08-11,2842.3
CUST0005,2026-08-11,1559.16
CUST0178,2026-03-31,1051.11
CUST0054,2026-08-06,2982.69
CUST0099,2026-07-30,1970.97
CUST0150,2026-04-02,900.16
CUST0210,2026-02-06,840.82
CUST0237,2026-03-05,792.24
CUST0103,2026-08-08,1044.2
CUST0151,2026-03-02,1042.87
CUST0099,2026-08-02,2290.25
CUST0429,2026-07-10,376.4
CUST0193,2026-02-11,546.95
CUST0029,2026-08-13,914.01
CUST0158,2026-04-12,370.7
CUST0026,2026-08-02,2160.16
CUST0204,2026-03-18,874.11
CUST0211,2026-02-27,1194.97
CUST0119,2026-08-12,2029.76
CUST0083,2026-08-02,1325.35
CUST0408,2026-04-02,202.69
CUST0163,2026-02-12,999.12
CUST0463,2026-04-23,196.01
CUST0242,2026-03-31,807.5
CUST0101,2026-07-28,2070.01
CUST0025,2026-07-28,2607.94
CUST0121,2026-02-27,446.53
CUST0230,2026-04-06,555.03
CUST0179,2026-04-14,470.45
CUST0126,2026-04-02,469.69
CUST0163,2026-04-22,1028.12
CUST0020,2026-08-04,1034.86
CUST0220,2026-04-09,1177.93
CUST0176,2026-02-04,538.95
CUST0052,2026-08-07,1571.38
CUST0067,2026-08-07,1509.56
CUST0174,2026-03-14,849.69
CUST0010,2026-07-29,2153.02
CUST0159,2026-03-23,476.99
CUST0147,2026-02-13,1117.05
CUST0118,2026-07-28,1199.55
CUST0024,2026-07-29,2124.26
CUST0049,2026-08-13,2891.9
CUST0215,2026-04-16,1066.04
CUST0042,2026-07-31,1739.0
CUST0008,2026-07-29,1868.35
CUST0040,2026-08-04,2928.94
CUST0017,2026-08-03,2848.04
CUST0054,2026-08-12,1727.79
CUST0228,2026-05-03,849.34
CUST0248,2026-03-05,1120.55
CUST0107,2026-08-07,1100.52
CUST0216,2026-02-20,372.93
CUST0109,2026-08-04,802.98
CUST0413,2026-06-30,268.23
CUST0064,2026-08-09,2002.73
CUST0014,2026-08-04,1649.43
CUST0110,2026-08-12,2778.8
CUST0071,2026-08-05,1799.63
CUST0173,2026-02-09,493.95
CUST0122,2026-03-13,484.86
CUST0009,2026-08-09,2386.07
CUST0049,2026-07-28,1355.52
CUST0153,2026-02-11,578.06
CUST0001,2026-08-05,1810.35
CUST0005,2026-08-11,1426.65
CUST0137,2026-02-01,846.98
CUST0035,2026-08-12,1200.24
CUST0001,2026-08-13,845.29
CUST0093,2026-08-05,1089.28
CUST0069,2026-07-28,1650.21
CUST0017,2026-08-01,1114.58
CUST0079,2026-08-03,2521.68
CUST0018,2026-07-28,1044.63
CUST0208,2026-02-27,491.1
CUST0087,2026-07-28,1790.77
CUST0241,2026-04-25,830.12
CUST0114,2026-08-13,926.95
CUST0119,2026-07-28,2353.63
CUST0381,2026-08-02,249.83
CUST0216,2026-02-16,516.27
CUST0245,2026-04-29,448.16
CUST0169,2026-03-20,1060.61
CUST0219,2026-03-02,787.24
CUST0168,2026-02-17,1082.65
CUST0138,2026-03-17,1084.32
CUST0098,2026-08-06,2780.18
CUST0116,2026-08-04,2469.31
CUST0047,2026-08-09,1153.67
CUST0243,2026-04-10,382.18
CUST0112,2026-08-08,1260.21
CUST0008,2026-08-13,2942.06
CUST0205,2026-04-01,489.29
CUST0087,2026-08-07,2241.62
CUST0233,2026-02-05,1040.11
CUST0018,2026-08-06,1672.63
CUST0005,2026-08-08,1975.0
CUST0329,2026-08-09,396.11
CUST0181,2026-03-31,921.95
CUST0040,2026-07-30,1207.29
CUST0009,2026-08-15,1229.53
CUST0189,2026-02-26,883.41
CUST0093,2026-08-02,912.5
CUST0236,2026-04-23,345.88
CUST0168,2026-03-25,506.84
CUST0432,2026-07-10,316.14
CUST0215,2026-03-13,846.42
CUST0181,2026-04-27,686.96
CUST0036,2026-08-06,988.12
CUST0124,2026-02-08,883.65
CUST0309,2026-08-03,453.19
CUST0205,2026-02-01,1012.32
CUST0226,2026-04-20,566.69
CUST0140,2026-03-14,316.31
CUST0069,2026-08-05,2163.09
CUST0124,2026-02-18,966.15
CUST0077,2026-07-28,2652.33
CUST0077,2026-07-27,2516.88
CUST0066,2026-07-27,2171.89
CUST0101,2026-08-04,2933.14
CUST0228,2026-03-03,1032.95
CUST0028,2026-08-10,2945.15
CUST0187,2026-04-22,1143.4
CUST0002,2026-07-29,2505.29
CUST0036,2026-08-13,1308.36
CUST0040,2026-08-07,2496.01
CUST0054,2026-08-04,1644.46
CUST0004,2026-08-05,1246.73
CUST0048,2026-08-15,927.43
CUST0023,2026-08-01,1762.44
CUST0262,2026-08-09,475.91
CUST0096,2026-07-30,1275.31
CUST0280,2026-08-15,128.08
CUST0047,2026-08-03,1916.43
CUST0178,2026-05-14,478.64
CUST0096,2026-08-07,1473.89
CUST0078,2026-07-30,1754.84
CUST0026,2026-07-28,2369.37
CUST0004,2026-08-13,2473.73
CUST0008,2026-08-05,2858.4
CUST0081,2026-08-02,1349.0
CUST0086,2026-08-03,1510.62
CUST0224,2026-03-28,300.17
CUST0149,2026-03-18,592.06
CUST0137,2026-03-01,409.35
CUST0082,2026-08-14,1688.75
CUST0167,2026-02-08,1019.75
CUST0040,2026-08-05,2662.1
CUST0107,2026-08-11,2608.8
CUST0262,2026-08-11,441.33
CUST0046,2026-08-11,907.32
CUST0112,2026-08-10,2843.05
CUST0455,2026-04-12,174.18
CUST0005,2026-08-04,1716.32
CUST0357,2026-08-15,180.85
CUST0050,2026-08-02,2116.32
CUST0007,2026-07-27,2869.15
CUST0050,2026-08-02,1966.78
CUST0155,2026-04-16,709.29
CUST0021,2026-08-10,2321.77
CUST0132,2026-05-15,668.7
CUST0028,2026-08-07,976.51
CUST0067,2026-08-10,1110.81
CUST0162,2026-01-30,550.53
CUST0170,2026-04-26,976.51
CUST0213,2026-03-08,413.64
CUST0057,2026-08-02,2314.06
CUST0192,2026-04-03,892.25
CUST0272,2026-08-13,454.69
CUST0003,2026-08-07,2171.26
CUST0195,2026-05-07,708.96
CUST0015,2026-08-12,1190.37
CUST0110,2026-08-07,1250.96
CUST0183,2026-03-02,811.18
CUST0005,2026-08-06,1542.75
CUST0153,2026-02-24,822.86
CUST0223,2026-04-23,355.83
CUST0202,2026-04-29,883.29
CUST0010,2026-08-13,2054.13
CUST0060,2026-08-15,1322.6
CUST0196,2026-02-20,675.47
CUST0188,2026-04-30,598.9
CUST0056,2026-08-10,1196.02
CUST0041,2026-08-01,2324.99
CUST0076,2026-08-02,2155.17
CUST0210,2026-03-13,683.76
CUST0012,2026-07-28,1765.74
CUST0019,2026-07-30,982.36
CUST0100,2026-08-14,2388.72
CUST0173,2026-03-27,550.62
CUST0034,2026-08-09,1563.3
CUST0102,2026-08-07,1413.27
CUST0191,2026-05-14,677.26
CUST0100,2026-07-30,2363.95
CUST0450,2026-06-29,309.3
CUST0192,2026-04-03,1052.85
CUST0033,2026-07-30,2067.83
CUST0186,2026-04-13,315.08
CUST0044,2026-08-09,2734.06
CUST0224,2026-04-07,462.47
CUST0352,2026-08-01,387.89
CUST0150,2026-03-09,673.72
CUST0057,2026-08-05,838.24
CUST0030,2026-08-08,2387.51
CUST0018,2026-08-08,1623.4
CUST0261,2026-08-13,188.56
CUST0169,2026-03-07,802.89
CUST0021,2026-07-31,1157.76
CUST0058,2026-08-08,1143.56
CUST0194,2026-02-23,493.68
CUST0033,2026-08-05,1791.85
CUST0051,2026-08-10,1296.19
CUST0019,2026-08-15,1291.91
CUST0199,2026-05-16,355.7
CUST0118,2026-07-31,2784.27
CUST0190,2026-02-28,655.73
CUST0181,2026-04-02,869.01
CUST0268,2026-08-09,184.14
CUST0247,2026-04-06,1073.2
CUST0430,2026-04-07,238.07
CUST0034,2026-08-05,872.26
CUST0110,2026-08-08,2873.99
CUST0054,2026-08-04,1183.23
CUST0225,2026-02-17,493.42
CUST0266,2026-08-10,253.57
CUST0177,2026-03-19,1191.1
CUST0157,2026-04-15,848.73
CUST0087,2026-08-01,1184.74
CUST0006,2026-07-30,2402.08
CUST0228,2026-02-13,319.86
CUST0109,2026-08-03,2943.23
CUST0156,2026-02-02,362.82
CUST0126,2026-04-20,864.74
CUST0171,2026-03-21,513.38
CUST0036,2026-08-01,2052.78
CUST0039,2026-08-12,2381.9
CUST0030,2026-08-09,1057.18
CUST0029,2026-07-30,2671.6
CUST0229,2026-04-15,1051.84
CUST0192,2026-02-04,871.87
CUST0122,2026-05-04,1002.9
CUST0422,2026-05-12,389.53
CUST0051,2026-08-15,1938.97
CUST0093,2026-08-07,1673.43
CUST0005,2026-08-09,2795.02
CUST0065,2026-08-07,2323.36
CUST0358,2026-08-05,220.11
CUST0235,2026-03-23,669.71
CUST0094,2026-08-04,976.4
CUST0017,2026-07-31,2537.16
CUST0197,2026-04-06,1134.22
CUST0029,2026-08-11,1913.43
CUST0147,2026-05-07,543.85
CUST0244,2026-02-19,769.24
CUST0426,2026-04-25,170.15
CUST0256,2026-08-15,251.23
CUST0313,2026-08-10,377.77
CUST0001,2026-08-04,850.74
CUST0164,2026-02-19,439.43
CUST0149,2026-04-27,925.18
CUST0053,2026-07-28,2946.9
CUST0019,2026-07-27,965.96
CUST0121,2026-03-12,1065.61
CUST0030,2026-08-08,2621.47
CUST0118,2026-07-30,2123.42
CUST0069,2026-07-28,1175.46
CUST0176,2026-05-07,563.26
CUST0226,2026-03-31,587.21
CUST0091,2026-08-07,1913.79
CUST0164,2026-04-17,572.18
CUST0055,2026-08-08,2117.17
CUST0003,2026-08-06,1588.62
CUST0066,2026-08-14,1598.48
CUST0041,2026-07-31,2668.23
CUST0241,2026-02-02,487.48
CUST0103,2026-08-10,1473.5
CUST0086,2026-08-10,2955.52
CUST0077,2026-08-13,1103.21
CUST0029,2026-08-02,1434.99
CUST0050,2026-08-09,2177.68
CUST0028,2026-07-31,1153.5
CUST0073,2026-07-28,956.76
CUST0102,2026-08-03,2937.37
CUST0077,2026-08-12,1198.9
CUST0036,2026-08-14,1699.22
CUST0105,2026-08-02,2740.38
CUST0467,2026-04-24,323.02
CUST0116,2026-08-08,1209.5
CUST0094,2026-08-01,2717.52
CUST0183,2026-02-05,493.23
CUST0117,2026-08-08,904.81
CUST0250,2026-02-19,1042.69
CUST0093,2026-08-03,2137.39
CUST0130,2026-03-14,528.02
CUST0093,2026-08-09,2898.87
CUST0378,2026-08-15,474.3
CUST0006,2026-08-04,1785.12
CUST0087,2026-08-01,1471.68
CUST0062,2026-08-12,2855.76
